ticker,date,window_start,window_end,window_size,garch_omega,garch_alpha1,garch_beta1,garch_gamma,realized_return,sigma,xi,xi_lo,xi_hi,ce,ce_se,ce_lo,ce_hi,ci_level,xp_fixed_tau,xp_fixed,xp_fixed_se,xp_fixed_lo,xp_fixed_hi,xp_fixed_alpha,es_01_alpha,es_01,es_01_se,es_01_lo,es_01_hi,es_01_var,es_01_var_se,var_alpha,var,var_se,var_lo,var_hi,es_alpha,es_var,es_var_se,es,es_se,es_lo,es_hi,tau_alpha,omega_alpha,alpha_tau,exception_var,exception_ce,exception_xp_fixed
BTC,2020-11-19,2018-02-23,2020-11-18,1000,1.678305003,0.05864484863,0.7557518367,0.1776252671,0.07346200169,3.143764622,-2.977398778,-3.7958247,-2.158972856,-9.360240945,2.140938683,-13.55640366,-5.164078233,0.95,0.01,-6.982331828,1.293453174,-9.517453464,-4.447210191,0.02,0.01,-13.61728039,3.279121284,-20.04424,-7.190320769,-9.360240945,1.382884638,0.01,-9.360240945,1.382884638,-12.07064503,-6.64983686,0.025,-6.183987179,0.8290104331,-9.906285668,1.760440135,-13.35668493,-6.455886406,0.004030804002,247.0894629,0.01,false,false,false
BTC,2020-11-20,2018-02-24,2020-11-19,1000,1.677410675,0.05803262293,0.7555975729,0.1786747376,4.41487627,3.019737322,-2.977701006,-3.794863837,-2.160538176,-8.991874861,1.973143695,-12.85916544,-5.124584283,0.95,0.01,-6.713215732,1.165673378,-8.997893571,-4.428537894,0.02,0.01,-13.08815223,3.033406088,-19.03351891,-7.142785549,-8.991874861,1.191524608,0.01,-8.991874861,1.191524608,-11.32722018,-6.656529543,0.025,-5.94619293,0.6961960157,-9.522928483,1.574207363,-12.60831822,-6.437538747,0.004038876052,246.5936343,0.01,false,false,false
BTC,2020-11-21,2018-02-25,2020-11-20,1000,1.680039581,0.05842506494,0.7559611028,0.1768499313,0.1122704235,3.120849455,-2.978732605,-3.799273303,-2.158191907,-9.296176026,2.165834841,-13.54113431,-5.051217741,0.95,0.01,-6.935817357,1.319831119,-9.522638816,-4.348995898,0.02,0.01,-13.5188551,3.313749497,-20.01368476,-7.024025428,-9.296176026,1.43443049,0.01,-9.296176026,1.43443049,-12.10760812,-6.484743928,0.025,-6.137617329,0.8769248783,-9.843048308,1.805052701,-13.38088659,-6.305210024,0.004022336443,247.6117246,0.01,false,false,false
BTC,2020-11-22,2018-02-26,2020-11-21,1000,1.679065602,0.05806448705,0.7555632418,0.1780070452,-1.471056166,3.002046594,-2.978833505,-3.883290308,-2.074376702,-8.942596979,2.109682865,-13.07749941,-4.807694545,0.95,0.01,-6.677119642,1.181226616,-8.992281267,-4.361958018,0.02,0.01,-13.01390671,3.049705556,-18.99121976,-7.036593657,-8.942596979,1.2212219,0.01,-8.942596979,1.2212219,-11.33614792,-6.549046038,0.025,-5.911344543,0.731346806,-9.477052784,1.599205946,-12.61143884,-6.342666726,0.00403035259,247.1172497,0.009,false,false,false
BTC,2020-11-23,2018-02-27,2020-11-22,1000,1.680476664,0.05779299239,0.7552012994,0.1790340016,-0.03201850997,2.997686621,-2.977725157,-3.881705203,-2.07374511,-8.926286864,2.01592186,-12.87742111,-4.975152622,0.95,0.01,-6.677761042,1.089011752,-8.812184855,-4.543337229,0.02,0.01,-12.99770203,2.913283091,-18.70763197,-7.2877721,-8.926286864,1.050906855,0.01,-8.926286864,1.050906855,-10.98602645,-6.866547276,0.025,-5.906304006,0.6108482283,-9.472914632,1.460887069,-12.33620067,-6.609628591,0.004041664552,246.4228098,0.009,false,false,false
BTC,2020-11-24,2018-02-28,2020-11-23,1000,1.67529617,0.05756628817,0.7553516964,0.179473961,3.968026777,2.906527513,-2.979106775,-3.882791935,-2.075421614,-8.658855806,1.95421927,-12.48905519,-4.828656418,0.95,0.01,-6.481992839,1.05596948,-8.551654988,-4.412330689,0.02,0.01,-12.61018066,2.824531549,-18.14616077,-7.074200549,-8.658855806,1.016741004,0.01,-8.658855806,1.016741004,-10.65163155,-6.666080058,0.025,-5.731310425,0.592651119,-9.193258509,1.416596653,-11.96973693,-6.416780088,0.004045303099,246.2002655,0.01,false,false,false
BTC,2020-11-25,2018-03-01,2020-11-24,1000,1.67822838,0.05757455206,0.7555096347,0.1785972562,-1.983933237,2.996598544,-2.979554001,-3.883718125,-2.075389877,-8.928527181,2.077770223,-13.00088199,-4.856172376,0.95,0.01,-6.686957165,1.151574881,-8.944002458,-4.429911873,0.02,0.01,-12.99725798,3.003373905,-18.88376267,-7.110753297,-8.928527181,1.154753298,0.01,-8.928527181,1.154753298,-11.19180206,-6.665252305,0.025,-5.905261456,0.6959756546,-9.486376039,1.556218996,-12.53650922,-6.436242855,0.004036009521,246.7694849,0.009,false,false,false
BTC,2020-11-26,2018-03-02,2020-11-25,1000,1.676054269,0.05733731691,0.7555796103,0.1790058005,-8.820525362,3.062876544,-2.979993699,-3.88444888,-2.075538518,-9.127352803,2.034594627,-13.115085,-5.139620612,0.95,0.01,-6.848768947,1.085802307,-8.976902363,-4.720635531,0.02,0.01,-13.28853108,2.939548466,-19.0499402,-7.52712195,-9.127352803,0.9976462716,0.01,-9.127352803,0.9976462716,-11.08270357,-7.172002042,0.025,-6.038521619,0.5878119726,-9.710785006,1.45474744,-12.5620376,-6.859532416,0.004041219827,246.450038,0.009,false,false,true
BTC,2020-11-27,2018-03-03,2020-11-26,1000,1.708822432,0.05843799833,0.753985168,0.1779865656,-0.2464794256,5.22024799,-2.970152593,-3.788773299,-2.151531888,-15.50493311,4.537433852,-24.39814004,-6.611726174,0.95,0.01,-11.74604171,3.003834964,-17.63345006,-5.858633364,0.021,0.01,-22.57617011,6.838519643,-35.97942232,-9.172917902,-15.50493311,3.568194142,0.01,-15.50493311,3.568194142,-22.49846511,-8.511401098,0.025,-10.37705366,2.374267014,-16.68475499,4.238763881,-24.99257954,-8.376930447,0.004047256582,246.0809497,0.01,false,false,false
BTC,2020-11-28,2018-03-04,2020-11-27,1000,1.694211982,0.05782290852,0.7561325653,0.1748236427,3.49782933,4.699894789,-2.979351681,-3.887036731,-2.071666632,-14.00263944,3.672234663,-21.20008712,-6.805191759,0.95,0.01,-10.60073221,2.177720142,-14.86898526,-6.332479168,0.021,0.01,-20.34463631,5.324001143,-30.77948681,-9.909785821,-14.00263944,2.403634856,0.01,-14.00263944,2.403634856,-18.71367719,-9.291601691,0.025,-9.343740607,1.592641787,-15.05304693,3.058245528,-21.04709802,-9.058995835,0.004021662884,247.6533628,0.009,false,false,false
BTC,2020-11-29,2018-03-05,2020-11-28,1000,1.689412682,0.05801576619,0.7564125696,0.1738138671,2.56357047,4.366718429,-2.98259894,-3.891732441,-2.07346544,-13.02416976,3.079112114,-19.05911861,-6.989220912,0.95,0.01,-9.854660974,1.687361995,-13.16182971,-6.547492235,0.021,0.01,-18.91513963,4.452782269,-27.6424325,-10.18784675,-13.02416976,1.668114539,0.01,-13.02416976,1.668114539,-16.29361418,-9.754725342,0.025,-8.681126525,1.096613231,-13.99511471,2.350959601,-18.60291085,-9.38731856,0.004015486016,248.0358567,0.009,false,false,false
BTC,2020-11-30,2018-03-06,2020-11-29,1000,1.689412481,0.05822941719,0.7561115378,0.1732099319,7.666315234,4.057702859,-2.984748018,-3.804420548,-2.165075488,-12.11122057,2.536443572,-17.08255862,-7.139882518,0.95,0.01,-9.16363737,1.40712272,-11.92154722,-6.405727516,0.021,0.01,-17.59016823,3.913871092,-25.26121461,-9.919121846,-12.11122057,1.238602792,0.01,-12.11122057,1.238602792,-14.53883743,-9.683603704,0.025,-8.067756466,0.8064359537,-13.01451118,1.943121375,-16.82295909,-9.206063264,0.004015656632,248.0252757,0.01,false,false,false
BTC,2020-12-01,2018-03-07,2020-11-30,1000,1.682425238,0.05861420505,0.7568103185,0.1739682546,-4.28305306,4.199960404,-2.986311249,-3.892773546,-2.079848952,-12.542389,3.062890132,-18.54554335,-6.539234653,0.95,0.01,-9.522814017,1.761624125,-12.97553386,-6.070094178,0.02,0.01,-18.18302194,4.417608771,-26.84137603,-9.524667848,-12.542389,1.753259562,0.01,-12.542389,1.753259562,-15.9787146,-9.106063401,0.025,-8.342878125,1.187798253,-13.52208634,2.414002855,-18.25344499,-8.790727682,0.003988212599,249.7388899,0.009,false,false,false
BTC,2020-12-02,2018-03-08,2020-12-01,1000,1.687623202,0.05908890301,0.7559216127,0.1756095675,2.095081414,4.400908607,-2.976454904,-3.882057474,-2.070852334,-13.09910601,3.075441967,-19.1268615,-7.071350516,0.95,0.01,-9.890672231,1.714471358,-13.25097434,-6.530370118,0.02,0.01,-19.0384494,4.443049708,-27.74666681,-10.33023199,-13.09910601,1.647740207,0.01,-13.09910601,1.647740207,-16.32861747,-9.869594546,0.025,-8.738528608,1.083312448,-14.05668166,2.32595937,-18.61547825,-9.497885062,0.004019747321,247.7718556,0.01,false,false,false
BTC,2020-12-03,2018-03-09,2020-12-02,1000,1.694731873,0.05897588629,0.7554492151,0.175529972,1.264331605,4.070868735,-2.975699256,-3.884042096,-2.067356416,-12.11368107,2.733605568,-17.47144953,-6.755912605,0.95,0.01,-9.169496016,1.469091346,-12.04886214,-6.290129888,0.02,0.01,-17.61006698,3.948195697,-25.34838835,-9.871745614,-12.11368107,1.273130603,0.01,-12.11368107,1.273130603,-14.6089712,-9.618390935,0.025,-7.99091892,0.8245481928,-12.98826425,1.98787775,-16.88443305,-9.092095458,0.004019724318,247.7732792,0.01,false,false,false
BTC,2020-12-04,2018-03-10,2020-12-03,1000,1.695722212,0.05871507623,0.755227734,0.1751318011,-3.909946752,3.777887166,-2.978193103,-3.799158703,-2.157227504,-11.2512775,2.356799457,-15.87051956,-6.632035448,0.95,0.01,-8.517164299,1.344309666,-11.15196283,-5.882365769,0.02,0.01,-16.3578112,3.639236103,-23.49058289,-9.225039503,-11.2512775,1.137931677,0.01,-11.2512775,1.137931677,-13.4815826,-9.020972399,0.025,-7.437917914,0.7400539458,-12.06502759,1.813223397,-15.61888014,-8.511175037,0.004020159059,247.7463768,0.01,false,false,false
BTC,2020-12-05,2018-03-11,2020-12-04,1000,1.680158434,0.0588894127,0.7576961447,0.1699434227,2.401261308,3.999636979,-3.020930928,-3.93204367,-2.109818187,-12.08262705,2.668055127,-17.31191901,-6.853335094,0.95,0.01,-9.063908077,1.444319562,-11.8947224,-6.233093753,0.019,0.01,-17.36577101,3.807736855,-24.82879811,-9.902743914,-12.08262705,1.172168443,0.01,-12.08262705,1.172168443,-14.38003498,-9.78521912,0.025,-7.862452005,0.7678224689,-12.83346694,1.894462432,-16.54654508,-9.120388806,0.003873147355,257.1879563,0.01,false,false,false
BTC,2020-12-06,2018-03-12,2020-12-05,1000,1.68912602,0.05650400127,0.7578222459,0.1716308638,0.991664439,3.755402107,-3.019509139,-3.834680902,-2.204337376,-11.33947098,2.29469414,-15.83698885,-6.841953113,0.95,0.01,-8.558305574,1.32946147,-11.16400217,-5.952608974,0.019,0.01,-16.43606882,3.541864758,-23.37799618,-9.494141457,-11.33947098,1.085256755,0.01,-11.33947098,1.085256755,-13.46653514,-9.21240683,0.025,-7.397202133,0.6792003844,-12.10471696,1.741106062,-15.51722213,-8.692211785,0.003984153544,249.9943427,0.01,false,false,false
BTC,2020-12-07,2018-03-13,2020-12-06,1000,1.67799033,0.05587688526,0.7599397516,0.1671594792,-0.7965956561,3.523518515,-3.020947444,-3.830713308,-2.21118158,-10.64436425,2.169839738,-14.89717199,-6.391556512,0.95,0.01,-8.112868296,1.281363344,-10.6242943,-5.60144229,0.019,0.01,-15.67932964,3.396557994,-22.33646098,-9.022198299,-10.64436425,1.1046556,0.01,-10.64436425,1.1046556,-12.80944944,-8.479279059,0.025,-6.956253168,0.6833543602,-11.46214089,1.693183557,-14.78071968,-8.143562102,0.00418976955,237.6766117,0.01,false,false,false
BTC,2020-12-08,2018-03-14,2020-12-07,1000,1.694602118,0.05694488624,0.7565386144,0.1701816,-4.641845956,3.345414052,-3.025300471,-3.834204355,-2.216396588,-10.12088271,2.100380174,-14.2375522,-6.004213212,0.95,0.01,-7.707826313,1.256146677,-10.16982856,-5.245824067,0.019,0.01,-14.9006351,3.276066761,-21.32160796,-8.479662241,-10.12088271,1.127253313,0.01,-10.12088271,1.127253313,-12.3302586,-7.911506811,0.025,-6.613432775,0.6999001992,-10.88972228,1.663727752,-14.15056876,-7.628875811,0.004183381651,238.0410638,0.01,false,false,false
BTC,2020-12-09,2018-03-15,2020-12-08,1000,1.701293669,0.05740254721,0.7545252237,0.1778301069,1.262504103,3.903317303,-2.975616053,-3.881051014,-2.070181091,-11.61477363,2.638686502,-16.78650414,-6.443043117,0.95,0.01,-8.73990466,1.468292414,-11.61770491,-5.862104409,0.019,0.01,-16.90918268,3.812926334,-24.38238097,-9.435984394,-11.61477363,1.299569439,0.01,-11.61477363,1.299569439,-14.16188292,-9.06766433,0.025,-7.680565503,0.8138221771,-12.35069208,1.923936458,-16.12153824,-8.579845914,0.004035152462,246.8221106,0.01,false,false,false
BTC,2020-12-10,2018-03-16,2020-12-09,1000,1.697986172,0.05736293229,0.7549253756,0.1765851508,-1.569464022,3.642357076,-2.979177252,-3.885945634,-2.072408871,-10.85122735,2.393324401,-15.54205698,-6.160397717,0.95,0.01,-8.160403891,1.296598134,-10.70168954,-5.619118245,0.019,0.01,-15.78847769,3.454261386,-22.5587056,-9.01824978,-10.85122735,1.05849675,0.01,-10.85122735,1.05849675,-12.92584285,-8.776611838,0.025,-7.171342984,0.6501176027,-11.53196631,1.681772278,-14.82817941,-8.23575322,0.004027588351,247.2875391,0.009,false,false,false
BTC,2020-12-11,2018-03-17,2020-12-10,1000,1.698514947,0.057499129,0.754674523,0.1761389589,-1.134735653,3.503153963,-2.980699827,-3.799438697,-2.161960956,-10.44185041,2.152873079,-14.66140411,-6.222296711,0.95,0.01,-7.853215899,1.251761924,-10.30662419,-5.399807611,0.019,0.01,-15.19362652,3.329814426,-21.71994287,-8.667310173,-10.44185041,1.026197525,0.01,-10.44185041,1.026197525,-12.4531606,-8.430540219,0.025,-6.905521634,0.6317615468,-11.09682222,1.623168676,-14.27817437,-7.915470075,0.004029065177,247.196531,0.01,false,false,false
BTC,2020-12-12,2018-03-18,2020-12-11,1000,1.700828584,0.05774924228,0.7540006999,0.1771871634,4.041245632,3.355070188,-2.978471562,-3.797604828,-2.159338296,-9.992981144,2.07797934,-14.06574581,-5.920216476,0.95,0.01,-7.521150113,1.21550156,-9.903489393,-5.138810833,0.019,0.01,-14.55123799,3.212531959,-20.84768493,-8.254791055,-9.992981144,1.014000736,0.01,-9.992981144,1.014000736,-11.98038607,-8.005576222,0.025,-6.609377703,0.6477044299,-10.63148358,1.58115387,-13.73048822,-7.532478942,0.004035265645,246.8151596,0.01,false,false,false
BTC,2020-12-13,2018-03-19,2020-12-12,1000,1.700441629,0.05771190075,0.7541873568,0.177103861,1.785353983,3.337269659,-2.978274506,-3.88340734,-2.073141672,-9.939305145,2.149434489,-14.15211933,-5.726490961,0.95,0.01,-7.480457329,1.142534416,-9.719783635,-5.241131023,0.019,0.01,-14.47076404,3.101526068,-20.54964343,-8.391884654,-9.939305145,0.8595561571,0.01,-9.939305145,0.8595561571,-11.62400426,-8.254606035,0.025,-6.572332687,0.5419930975,-10.57365961,1.469693592,-13.45420612,-7.6931131,0.004033413755,246.9289408,0.009,false,false,false
BTC,2020-12-14,2018-03-20,2020-12-13,1000,1.697925903,0.05813592144,0.754207684,0.1764527684,0.5431863338,3.206357067,-2.979646009,-3.884758763,-2.074533255,-9.553809038,2.088953042,-13.64808177,-5.459536311,0.95,0.01,-7.191021258,1.122252554,-9.390595845,-4.991446672,0.019,0.01,-13.9068046,3.014355422,-19.81483266,-7.998776536,-9.553809038,0.8801301743,0.01,-9.553809038,0.8801301743,-11.27883248,-7.828785595,0.025,-6.315116963,0.5587780086,-10.16236128,1.449999611,-13.00430829,-7.320414263,0.004032646311,246.9761236,0.009,false,false,false
BTC,2020-12-15,2018-03-21,2020-12-14,1000,1.694134289,0.05824127774,0.7544393381,0.1758354482,0.8816158477,3.076128513,-2.981826952,-3.887595534,-2.076058369,-9.172482908,2.04001735,-13.17084344,-5.174122375,0.95,0.01,-6.903868929,1.113357417,-9.086009368,-4.721728489,0.019,0.01,-13.34796795,2.943988155,-19.1180787,-7.577857192,-9.172482908,0.9232753951,0.01,-9.172482908,0.9232753951,-10.98206943,-7.362896385,0.025,-6.06031016,0.5902910522,-9.754749577,1.447722353,-12.59223325,-6.917265905,0.004030537166,247.1058873,0.009,false,false,false
BTC,2020-12-16,2018-03-22,2020-12-15,1000,1.688795338,0.0581960281,0.7548201446,0.1752835469,9.305159758,2.978319323,-2.984499013,-3.89075141,-2.078246616,-8.88879108,2.006275429,-12.82101866,-4.956563496,0.95,0.01,-6.688097996,1.109054162,-8.86180421,-4.514391782,0.019,0.01,-12.9308788,2.89488916,-18.60475729,-7.257000309,-8.88879108,0.9581829751,0.01,-8.88879108,0.9581829751,-10.7667952,-7.010786958,0.025,-5.870013853,0.6148953275,-9.450130583,1.449226634,-12.29056259,-6.609698574,0.004026057752,247.3819313,0.009,false,false,false
BTC,2020-12-17,2018-03-23,2020-12-16,1000,1.690874437,0.0560678474,0.7595428404,0.1698952643,6.778242711,3.661514705,-2.987295678,-3.810453803,-2.164137553,-10.93802705,3.250460633,-17.30881283,-4.567241279,0.95,0.01,-8.192141059,2.18589645,-12.47641938,-3.907862743,0.019,0.01,-15.8335229,4.86024304,-25.35942422,-6.307621588,-10.93802705,2.577037456,0.01,-10.93802705,2.577037456,-15.98892765,-5.887126453,0.025,-7.16716816,1.678071279,-11.58090261,3.010862205,-17.48208409,-5.679721122,0.003958417423,251.6262122,0.01,false,false,false
BTC,2020-12-18,2018-03-24,2020-12-17,1000,1.684847014,0.05907988786,0.7592603276,0.1670926157,1.448768073,3.843110425,-2.988225129,-3.900765636,-2.075684621,-11.48407915,3.855871451,-19.04144832,-3.926709973,0.95,0.01,-8.588659519,2.56567297,-13.61728614,-3.560032902,0.019,0.01,-16.61013767,5.572213074,-27.53147461,-5.688800731,-11.48407915,3.120823117,0.01,-11.48407915,3.120823117,-17.60078006,-5.367378234,0.025,-7.511706611,2.030092985,-12.14321709,3.55862463,-19.1179932,-5.16844098,0.003946439535,252.3929612,0.009,false,false,false
BTC,2020-12-19,2018-03-25,2020-12-18,1000,1.68411207,0.05780839103,0.7597839644,0.1675120909,3.114080415,3.595416487,-2.989885725,-3.903279912,-2.076491539,-10.74988443,3.23821571,-17.0966706,-4.403098265,0.95,0.01,-8.045140894,2.085770501,-12.13317596,-3.957105832,0.019,0.01,-15.54655926,4.677921059,-24.71511606,-6.378002466,-10.74988443,2.445171515,0.01,-10.74988443,2.445171515,-15.54233254,-5.957436326,0.025,-7.031517614,1.588352941,-11.37620888,2.875356013,-17.01180311,-5.740614653,0.003943688911,252.5696964,0.009,false,false,false
BTC,2020-12-20,2018-03-26,2020-12-19,1000,1.681822933,0.05761847435,0.7599954951,0.167161757,-1.658162295,3.471548945,-2.991797921,-3.81777495,-2.165820892,-10.38617292,2.854434832,-15.98076238,-4.79158345,0.95,0.01,-7.775502354,1.87849505,-11.457285,-4.093719711,0.019,0.01,-15.01780778,4.291579525,-23.42914908,-6.606466472,-10.38617292,2.148918983,0.01,-10.38617292,2.148918983,-14.59797673,-6.174369106,0.025,-6.791715169,1.393441138,-10.99691704,2.578977805,-16.05162066,-5.942213427,0.003939495788,252.8395911,0.01,false,false,false
BTC,2020-12-21,2018-03-27,2020-12-20,1000,1.681605087,0.05684766239,0.7602942038,0.1668637402,-2.913807693,3.379661969,-3.013527197,-3.925421133,-2.10163326,-10.18470326,2.589015377,-15.25908016,-5.110326366,0.95,0.01,-7.598258521,1.548990345,-10.63422381,-4.562293233,0.019,0.01,-14.68641696,3.719821226,-21.97713259,-7.395701328,-10.18470326,1.64968888,0.01,-10.18470326,1.64968888,-13.41803405,-6.95137247,0.025,-6.615873351,1.04491804,-10.7446386,2.0966675,-14.85403139,-6.635245818,0.003904791729,255.0956049,0.009,false,false,false
BTC,2020-12-22,2018-03-28,2020-12-21,1000,1.668510516,0.05614122506,0.7629048823,0.1619896669,4.207656795,3.499158396,-3.013668878,-3.913690806,-2.11364695,-10.54530476,2.38645578,-15.22267214,-5.86793738,0.95,0.01,-7.963632745,1.3872663,-10.68262473,-5.24464076,0.018,0.01,-15.50794257,3.488678427,-22.34562664,-8.670258499,-10.54530476,1.300857972,0.01,-10.54530476,1.300857972,-13.09493953,-7.995669985,0.025,-6.843950565,0.7705630107,-11.24948229,1.796878008,-14.77129847,-7.727666108,0.004154995613,239.674141,0.009,false,false,false
BTC,2020-12-23,2018-03-29,2020-12-22,1000,1.679035843,0.05702230483,0.7606184891,0.1642779226,-2.303943666,3.46505665,-3.016220816,-3.828706845,-2.203734788,-10.451376,2.31668567,-14.99199647,-5.910755522,0.95,0.01,-7.89125923,1.465209133,-10.76301636,-5.019502099,0.018,0.01,-15.37639849,3.588921503,-22.41055538,-8.342241604,-10.451376,1.452673755,0.01,-10.451376,1.452673755,-13.29856424,-7.604187756,0.025,-6.786797241,0.8781588535,-11.14733486,1.915141002,-14.90094225,-7.393727468,0.004159690586,239.4024962,0.01,false,false,false
BTC,2020-12-24,2018-03-30,2020-12-23,1000,1.714347428,0.05855682534,0.7561973526,0.1686718607,2.105790865,3.470249745,-2.984400685,-3.897709648,-2.071091722,-10.35661572,2.321545541,-14.90676137,-5.806470069,0.95,0.01,-7.71940452,1.264550036,-10.19787705,-5.240931993,0.019,0.01,-15.01390492,3.3363276,-21.55298686,-8.474822981,-10.35661572,1.113242627,0.01,-10.35661572,1.113242627,-12.53853117,-8.174700262,0.025,-6.734157473,0.6688861262,-10.92915774,1.650076025,-14.16324732,-7.695068157,0.003967001383,251.0795693,0.01,false,false,false
BTC,2020-12-25,2018-03-31,2020-12-24,1000,1.7192167,0.05861158189,0.755742225,0.1683978839,3.838601817,3.328338125,-2.984564274,-3.81163163,-2.157496917,-9.933639059,2.063110635,-13.9772616,-5.890016519,0.95,0.01,-7.41917476,1.19602127,-9.763333375,-5.075016146,0.019,0.01,-14.40327885,3.178077066,-20.63219544,-8.17436226,-9.933639059,1.005234548,0.01,-9.933639059,1.005234548,-11.90386257,-7.963415548,0.025,-6.460794082,0.6222017653,-10.50427515,1.558638797,-13.55915106,-7.449399243,0.003966393344,251.1182125,0.01,false,false,false
BTC,2020-12-26,2018-04-01,2020-12-25,1000,1.71455243,0.0585528681,0.755996114,0.1685327748,6.938918605,3.308507014,-2.98553648,-3.901382057,-2.069690903,-9.877668384,2.269590195,-14.32598343,-5.429353341,0.95,0.01,-7.377147594,1.261436587,-9.849517873,-4.904777315,0.019,0.01,-14.3212833,3.265527011,-20.72159863,-7.92096797,-9.877668384,1.150118112,0.01,-9.877668384,1.150118112,-12.13185846,-7.623478307,0.025,-6.424089697,0.7217112531,-10.44588567,1.663240387,-13.70577693,-7.185994414,0.003964719699,251.2246403,0.01,false,false,false
